event_id,campaign_id,client_id,event_date,event_type,account_id,revenue_influenced
evt_1776,camp_006,client_002,2025-10-07,click,acc_053,
evt_1777,camp_016,client_002,2025-10-16,click,acc_013,
evt_1778,camp_008,client_004,2026-02-16,impression,acc_070,
evt_1779,camp_006,client_002,2025-09-30,impression,acc_031,
evt_1780,camp_021,client_003,2026-01-29,impression,acc_050,
evt_1781,camp_025,client_003,2025-09-28,impression,acc_099,
evt_1782,camp_028,client_002,2025-08-27,impression,acc_027,
evt_1783,camp_014,client_001,2025-10-03,impression,acc_035,
evt_1784,camp_038,client_003,2025-09-10,impression,acc_011,
evt_1785,camp_045,client_001,2025-08-26,impression,acc_023,
evt_1786,camp_031,client_002,2026-02-09,meeting_booked,acc_090,132517.86
evt_1787,camp_010,client_002,2025-10-12,click,acc_051,
evt_1788,camp_020,client_003,2025-09-23,meeting_booked,acc_007,92843.14
evt_1789,camp_048,client_003,2026-01-27,form_fill,acc_089,39651.33
evt_1790,camp_016,client_002,2025-10-15,impression,acc_043,
evt_1791,camp_041,client_002,2025-07-04,form_fill,acc_095,27210.62
evt_1792,camp_016,client_002,2025-10-04,impression,acc_058,
evt_1793,camp_026,client_004,2026-02-02,impression,acc_032,
evt_1794,camp_049,client_001,2025-07-10,impression,acc_030,
evt_1795,camp_011,client_004,2025-11-30,impression,acc_047,
evt_1796,camp_050,client_003,2025-08-16,click,acc_087,
evt_1797,camp_018,client_003,2026-01-11,impression,acc_012,
evt_1798,camp_027,client_004,2025-06-26,click,acc_096,
evt_1799,camp_007,client_001,2025-11-24,impression,acc_026,
evt_1800,camp_023,client_003,2025-08-29,impression,acc_056,
evt_1801,camp_002,client_004,2026-02-10,impression,acc_092,
evt_1802,camp_012,client_004,2025-08-07,click,acc_080,
evt_1803,camp_009,client_001,2026-01-01,impression,acc_003,
evt_1804,camp_020,client_003,2025-09-14,impression,acc_050,
evt_1805,camp_011,client_004,2025-11-24,click,acc_022,
evt_1806,camp_050,client_003,2025-07-29,click,acc_087,
evt_1807,camp_044,client_004,2025-07-18,impression,acc_042,
evt_1808,camp_048,client_003,2025-12-23,impression,acc_016,
evt_1809,camp_038,client_003,2025-09-30,impression,acc_050,
evt_1810,camp_006,client_002,2025-09-15,impression,acc_057,
evt_1811,camp_025,client_003,2025-09-12,impression,acc_075,
evt_1812,camp_002,client_004,2026-03-02,form_fill,acc_071,10715.04
evt_1813,camp_045,client_001,2025-07-23,impression,acc_026,
evt_1814,camp_028,client_002,2025-09-04,impression,acc_084,
evt_1815,camp_024,client_003,2026-04-13,impression,acc_024,
evt_1816,camp_046,client_001,2025-08-25,click,acc_066,
evt_1817,camp_030,client_002,2025-11-05,impression,acc_090,
evt_1818,camp_046,client_001,2025-07-25,form_fill,acc_028,14043.94
evt_1819,camp_048,client_003,2025-12-31,impression,acc_060,
evt_1820,camp_014,client_001,2025-09-19,meeting_booked,acc_079,46030.25
evt_1821,camp_044,client_004,2025-07-31,impression,acc_020,
evt_1822,camp_010,client_002,2025-09-30,meeting_booked,acc_001,39145.42
evt_1823,camp_029,client_003,2025-11-07,impression,acc_033,
evt_1824,camp_042,client_004,2025-12-18,impression,acc_047,
evt_1825,camp_009,client_001,2026-01-01,click,acc_037,
evt_1826,camp_046,client_001,2025-08-24,click,acc_045,
evt_1827,camp_017,client_001,2025-10-11,impression,acc_010,
evt_1828,camp_004,client_001,2025-12-12,impression,acc_037,
evt_1829,camp_023,client_003,2025-07-24,impression,acc_077,
evt_1830,camp_033,client_003,2025-12-24,impression,acc_077,
evt_1831,camp_026,client_004,2026-02-11,impression,acc_081,
evt_1832,camp_036,client_002,2025-09-15,impression,acc_004,
evt_1833,camp_011,client_004,2025-11-22,form_fill,acc_070,7464.06
evt_1834,camp_021,client_003,2026-01-09,impression,acc_097,
evt_1835,camp_017,client_001,2025-10-18,impression,acc_023,
evt_1836,camp_009,client_001,2025-12-24,click,acc_064,
evt_1837,camp_028,client_002,2025-10-14,form_fill,acc_046,38316.63
evt_1838,camp_017,client_001,2025-10-18,impression,acc_066,
evt_1839,camp_011,client_004,2025-12-07,meeting_booked,acc_038,115732.93
evt_1840,camp_010,client_002,2025-11-06,form_fill,acc_069,22559.49
evt_1841,camp_013,client_001,2025-08-25,impression,acc_025,
evt_1842,camp_003,client_002,2025-12-20,impression,acc_062,
evt_1843,camp_030,client_002,2025-09-17,meeting_booked,acc_057,139444.92
evt_1844,camp_003,client_002,2026-01-01,meeting_booked,acc_058,86323.91
evt_1845,camp_030,client_002,2025-09-17,click,acc_062,
evt_1846,camp_010,client_002,2025-10-04,impression,acc_013,
evt_1847,camp_019,client_002,2025-09-30,impression,acc_021,
evt_1848,camp_033,client_003,2026-01-17,form_fill,acc_044,
evt_1849,camp_038,client_003,2025-09-12,click,acc_007,
evt_1850,camp_012,client_004,2025-06-20,impression,acc_042,
evt_1851,camp_032,client_001,2025-09-05,form_fill,acc_086,
evt_1852,camp_044,client_004,2025-06-22,impression,acc_081,
evt_1853,camp_038,client_003,2025-08-29,impression,acc_015,
evt_1854,camp_006,client_002,2025-10-06,click,acc_058,
evt_1855,camp_030,client_002,2025-10-06,impression,acc_085,
evt_1856,camp_001,client_002,2025-07-21,click,acc_049,
evt_1857,camp_029,client_003,2025-12-01,impression,acc_050,
evt_1858,camp_004,client_001,2025-12-18,impression,acc_082,
evt_1859,camp_004,client_001,2025-11-22,impression,acc_093,
evt_1860,camp_039,client_002,2025-05-19,impression,acc_053,
evt_1861,camp_012,client_004,2025-08-02,impression,acc_022,
evt_1862,camp_014,client_001,2025-09-30,click,acc_026,
evt_1863,camp_019,client_002,2025-09-28,form_fill,acc_085,
evt_1864,camp_020,client_003,2025-08-26,click,acc_060,
evt_1865,camp_020,client_003,2025-09-18,impression,acc_089,
evt_1866,camp_043,client_001,2026-01-27,impression,acc_023,
evt_1867,camp_013,client_001,2025-09-08,form_fill,acc_064,
evt_1868,camp_037,client_002,2025-10-13,impression,acc_084,
evt_1869,camp_028,client_002,2025-09-27,impression,acc_051,
evt_1870,camp_041,client_002,2025-06-24,impression,acc_057,
evt_1871,camp_022,client_003,2025-12-31,impression,acc_059,
evt_1872,camp_046,client_001,2025-09-03,impression,acc_025,
evt_1873,camp_042,client_004,2025-12-18,impression,acc_070,
evt_1874,camp_028,client_002,2025-10-15,click,acc_009,
evt_1875,camp_020,client_003,2025-07-18,click,acc_016,
evt_1876,camp_020,client_003,2025-09-07,impression,acc_033,
evt_1877,camp_037,client_002,2025-10-29,impression,acc_004,
evt_1878,camp_003,client_002,2025-11-30,impression,acc_068,
evt_1879,camp_027,client_004,2025-07-14,click,acc_014,
evt_1880,camp_037,client_002,2025-10-04,impression,acc_043,
evt_1881,camp_006,client_002,2025-09-24,impression,acc_100,
evt_1882,camp_048,client_003,2026-01-05,impression,acc_089,
evt_1883,camp_012,client_004,2025-08-01,impression,acc_096,
evt_1884,camp_027,client_004,2025-06-22,impression,acc_083,
evt_1885,camp_047,client_002,2026-01-08,impression,acc_058,
evt_1886,camp_017,client_001,2025-11-05,click,acc_037,
evt_1887,camp_014,client_001,2025-09-11,click,acc_026,
evt_1888,camp_039,client_002,2025-05-21,impression,acc_043,
evt_1889,camp_002,client_004,2026-03-23,impression,acc_002,
evt_1890,camp_011,client_004,2025-11-21,impression,acc_080,
evt_1891,camp_026,client_004,2026-03-10,click,acc_081,
evt_1892,camp_020,client_003,2025-09-19,impression,acc_077,
evt_1893,camp_044,client_004,2025-09-03,impression,acc_083,
evt_1894,camp_020,client_003,2025-07-18,impression,acc_012,
evt_1895,camp_013,client_001,2025-08-24,click,acc_023,
evt_1896,camp_013,client_001,2025-08-30,impression,acc_003,
evt_1897,camp_010,client_002,2025-09-28,impression,acc_085,
evt_1898,camp_041,client_002,2025-06-28,impression,acc_069,
evt_1899,camp_050,client_003,2025-07-30,impression,acc_059,
evt_1900,camp_002,client_004,2026-02-25,form_fill,acc_014,22818.03
evt_1901,camp_032,client_001,2025-08-25,click,acc_064,
evt_1902,camp_038,client_003,2025-08-21,impression,acc_033,
evt_1903,camp_026,client_004,2026-02-06,impression,acc_005,
evt_1904,camp_041,client_002,2025-07-06,meeting_booked,acc_095,128049.36
evt_1905,camp_048,client_003,2026-01-14,click,acc_075,
evt_1906,camp_019,client_002,2025-09-19,impression,acc_004,
evt_1907,camp_033,client_003,2026-01-07,impression,acc_075,
evt_1908,camp_004,client_001,2025-11-15,impression,acc_066,
evt_1909,camp_021,client_003,2025-12-11,impression,acc_074,
evt_1910,camp_042,client_004,2026-02-08,impression,acc_042,
evt_1911,camp_032,client_001,2025-10-06,impression,acc_079,
evt_1912,camp_028,client_002,2025-08-28,impression,acc_001,
evt_1913,camp_013,client_001,2025-09-05,impression,acc_064,
evt_1914,camp_033,client_003,2025-12-19,form_fill,acc_033,36044.76
evt_1915,camp_030,client_002,2025-10-09,click,acc_018,
evt_1916,camp_025,client_003,2025-09-26,click,acc_056,
evt_1917,camp_024,client_003,2026-02-22,impression,acc_060,
evt_1918,camp_019,client_002,2025-09-27,impression,acc_095,
evt_1919,camp_031,client_002,2026-01-30,impression,acc_018,
evt_1920,camp_039,client_002,2025-05-20,click,acc_062,
evt_1921,camp_032,client_001,2025-09-23,impression,acc_036,
evt_1922,camp_004,client_001,2025-12-27,form_fill,acc_003,
evt_1923,camp_011,client_004,2025-12-12,click,acc_019,
evt_1924,camp_033,client_003,2025-11-15,impression,acc_011,
evt_1925,camp_008,client_004,2026-02-07,impression,acc_078,
evt_1926,camp_015,client_002,2025-08-07,meeting_booked,acc_062,118808.44
evt_1927,camp_050,client_003,2025-08-25,impression,acc_011,
evt_1928,camp_010,client_002,2025-11-07,impression,acc_095,
evt_1929,camp_043,client_001,2026-01-23,impression,acc_023,
evt_1930,camp_029,client_003,2025-10-04,meeting_booked,acc_059,118339.6
evt_1931,camp_040,client_001,2026-03-14,impression,acc_023,
evt_1932,camp_007,client_001,2025-11-06,form_fill,acc_026,8694.59
evt_1933,camp_019,client_002,2025-09-18,click,acc_095,
evt_1934,camp_032,client_001,2025-09-05,impression,acc_093,
evt_1935,camp_024,client_003,2026-02-19,impression,acc_050,
evt_1936,camp_013,client_001,2025-09-07,click,acc_061,
evt_1937,camp_001,client_002,2025-08-18,impression,acc_031,
evt_1938,camp_033,client_003,2025-11-17,impression,acc_024,
evt_1939,camp_046,client_001,2025-08-16,impression,acc_052,
evt_1940,camp_016,client_002,2025-10-28,click,acc_018,
evt_1941,camp_027,client_004,2025-06-13,impression,acc_094,
evt_1942,camp_028,client_002,2025-10-15,impression,acc_057,
evt_1943,camp_030,client_002,2025-10-18,form_fill,acc_068,
evt_1944,camp_050,client_003,2025-08-23,form_fill,acc_007,
evt_1945,camp_021,client_003,2026-01-25,impression,acc_055,
evt_1946,camp_004,client_001,2025-11-17,click,acc_045,
evt_1947,camp_042,client_004,2026-02-09,impression,acc_017,
evt_1948,camp_041,client_002,2025-07-02,impression,acc_095,
evt_1949,camp_044,client_004,2025-08-17,form_fill,acc_083,16371.07
evt_1950,camp_023,client_003,2025-08-23,form_fill,acc_007,8196.23
evt_1951,camp_026,client_004,2026-03-15,impression,acc_047,
evt_1952,camp_035,client_004,2025-11-14,click,acc_078,
evt_1953,camp_045,client_001,2025-10-08,impression,acc_041,
evt_1954,camp_013,client_001,2025-08-26,impression,acc_036,
evt_1955,camp_022,client_003,2025-12-19,impression,acc_055,
evt_1956,camp_035,client_004,2025-10-18,impression,acc_034,
evt_1957,camp_036,client_002,2025-09-07,impression,acc_046,
evt_1958,camp_041,client_002,2025-06-22,impression,acc_021,
evt_1959,camp_035,client_004,2025-10-21,impression,acc_076,
evt_1960,camp_050,client_003,2025-08-17,meeting_booked,acc_048,21014.08
evt_1961,camp_004,client_001,2025-12-15,impression,acc_041,
evt_1962,camp_023,client_003,2025-07-25,click,acc_015,
evt_1963,camp_008,client_004,2026-02-09,impression,acc_047,
evt_1964,camp_001,client_002,2025-08-09,meeting_booked,acc_058,121781.2
evt_1965,camp_038,client_003,2025-09-24,form_fill,acc_075,27131.14
evt_1966,camp_039,client_002,2025-06-21,impression,acc_031,
evt_1967,camp_043,client_001,2026-01-19,click,acc_091,
evt_1968,camp_046,client_001,2025-09-06,click,acc_045,
evt_1969,camp_007,client_001,2025-11-15,click,acc_037,
evt_1970,camp_024,client_003,2026-02-14,impression,acc_059,
evt_1971,camp_028,client_002,2025-08-23,impression,acc_057,
evt_1972,camp_028,client_002,2025-09-18,impression,acc_018,
evt_1973,camp_005,client_003,2026-01-23,impression,acc_054,
evt_1974,camp_036,client_002,2025-08-21,form_fill,acc_068,
evt_1975,camp_041,client_002,2025-07-07,click,acc_057,
evt_1976,camp_032,client_001,2025-10-15,click,acc_093,
evt_1977,camp_010,client_002,2025-09-21,impression,acc_068,
evt_1978,camp_030,client_002,2025-11-07,click,acc_018,
evt_1979,camp_008,client_004,2026-02-06,impression,acc_083,
evt_1980,camp_003,client_002,2025-12-07,form_fill,acc_098,
evt_1981,camp_008,client_004,2026-02-13,impression,acc_078,
evt_1982,camp_024,client_003,2026-03-08,impression,acc_075,
evt_1983,camp_010,client_002,2025-10-05,impression,acc_013,
evt_1984,camp_024,client_003,2026-03-08,impression,acc_048,
evt_1985,camp_010,client_002,2025-11-02,impression,acc_018,
evt_1986,camp_004,client_001,2025-12-18,impression,acc_036,
evt_1987,camp_048,client_003,2025-12-07,impression,acc_060,
evt_1988,camp_023,client_003,2025-07-24,impression,acc_012,
evt_1989,camp_037,client_002,2025-11-01,impression,acc_046,
evt_1990,camp_022,client_003,2026-02-02,click,acc_055,
evt_1991,camp_039,client_002,2025-05-25,impression,acc_018,
evt_1992,camp_030,client_002,2025-10-29,click,acc_100,
evt_1993,camp_010,client_002,2025-10-02,impression,acc_098,
evt_1994,camp_040,client_001,2026-03-18,impression,acc_086,
evt_1995,camp_015,client_002,2025-08-17,impression,acc_053,
evt_1996,camp_043,client_001,2026-01-24,impression,acc_061,
evt_1997,camp_006,client_002,2025-10-06,impression,acc_021,
evt_1998,camp_041,client_002,2025-07-02,impression,acc_100,
evt_1999,camp_008,client_004,2026-02-17,impression,acc_080,
evt_2000,camp_040,client_001,2026-03-15,click,acc_067,
,camp_010,client_002,2025-10-01,impression,acc_001,
evt_bad_001,,client_003,2025-11-15,click,acc_005,1500.0
